Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TMPV.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2019-01-02,-0.015379899024560047,-0.019993004198345786,-0.006059109999107091,0.008530513249060791,-0.011624738811410143,-0.01278932920014321,-0.021378657595904002,-0.01624058899662057,-0.021672869559497748,-0.025513635538765293,0.004437425992037938,-0.016384340153448283,-0.020075906419401313,-0.003088455171968126,-0.002303988322770934,-0.09171968884972567,-0.021832188818455556,-0.014164832696593067,-0.00916625292998484,0.012218003097595765,-0.026256171611477877,-0.03750725647026333,-0.009203299957451685,0.0023339373900420225,-0.011979167478639778,0.005996539664962356,-0.0074557424508086955,-0.05147525286550625,-0.007908320951122422,-0.011439163901905998,0.01166249123387147,-0.04178690353622399,-0.028344336551758612,0.001845580589945144,-0.01149821280084049,-0.009812012740938552,-0.024036564188336162,-0.013109559461284134,0.004747910562790566,-0.01920875695089391,0.014880952785208233,-0.020752357591308928,-0.04379536435969809,0.010715764004159531,-0.00985238113440377,0.0044620710084559015,-0.028656860483913308,-0.0007735017976464036,0.003973611841152303,-0.003373104380721703
2019-01-03,-0.0152924051814944,-0.008427650301820872,0.006256544405069116,0.0036080062269056865,-0.0197075576327593,0.0034676409333309274,-0.00010953136794623487,-0.010711030768071016,0.0027149584183763817,-0.015342389985983543,0.006093294257910131,-0.00418701239537464,-0.007207758790122775,-0.022690754050033707,-0.009153598912971432,-0.045972036878914345,-0.019564855871776424,0.0021112695577670255,-0.007876884055425514,0.00038344669081202294,-0.01052627103664185,-0.02525219739039212,0.0021270271394150126,-0.0037094725758681836,-0.010520795322977786,0.00014950132935642363,-0.0062564163369029195,-0.02117879271495711,-0.004321683026231612,-0.021628264113729416,0.0026500355899998045,-0.03205755381013741,-0.008830966255826104,0.015443411629867707,-0.0247945251362571,-0.0321326632240096,-0.011331508570580998,-0.012414032005746499,-0.002745998565232892,-0.009572648843570385,-0.009016691638112898,-0.021430392814507808,-0.02543981998646765,-0.012214886888118212,-0.029646418416513946,-0.0010196918669068806,-0.014943564704590347,-0.026828765094542097,-0.013106055934437586,-0.00015366497304765154
2019-01-04,0.0003278300975665551,0.010654349522723223,0.02058921371155011,-0.0017661789838898025,0.018981450835044926,0.012086943145804309,0.0042440429227096794,-0.003932250992294935,0.02814877814634398,0.019524360924915652,-0.004218248144012325,0.000780241275208471,0.006362199663842669,0.015595139751323796,0.008749727179525197,-0.005350517586419422,0.008033197687356332,-0.01701529434357402,0.0026717911066175045,0.005606477719222059,-0.008929501602365584,0.008093344558975302,-0.003753424900350731,0.005353989948936549,-0.007656919228580913,-0.012178869533997057,0.007502828626445463,0.01857738960334834,0.01022878949871014,-0.0049941978607603976,-0.02620123394130653,0.010111599220047859,0.00423177381126618,-0.032276043913719424,0.016254833817617918,0.02290984459042897,0.014654844461528725,0.005384597997899085,0.0046552586317538305,0.022251391433584924,-0.005287879004256516,0.01769535355977215,0.013211094853983073,-0.012232815195557158,-0.014792582782259079,-0.0029577420501212368,0.029082097999497254,0.0037110179558195763,0.01297379134467978,-0.0032309927430114573
2019-01-07,-0.008558298241191987,-0.0013091486847645552,-0.008465671414983443,0.0072971765002301705,0.02840182061437273,-0.028057968982966017,-0.0005147452950884315,-0.008753124704591098,0.0077233176620274705,-0.010909135082019707,0.006734335223496112,0.002434582628385638,-0.008492484601509984,0.01730901017408225,-0.01603168042864861,-0.013682666422784866,0.01782684726274105,0.009819031769908018,0.001510265972139984,-0.0011442648038221816,-0.01005761124080683,-0.011205073682826604,0.0018223472023155176,0.006822075269913635,0.007047959550610292,0.015982561471494017,0.0024883294904115847,0.006576941137249879,-0.0010823836134715504,-0.00306670777389877,0.009697892877999655,0.005428981999564683,0.017477036362047695,-0.006017504146230706,0.01936523479511792,0.014648651664757751,0.012933205724424645,0.005537007643562571,-0.0006635205143056883,-0.004546037241479767,-0.0069397532025870816,0.00536450085687858,-0.0044186565550544,0.011153019361663795,0.009352949922975938,0.016662739388028685,0.02541292188134514,0.0031116242404469097,0.009670150800892974,-0.0006165440139934816
2019-01-08,0.014440533246462056,-0.007627721444688859,-0.02575583226673871,0.0037535115918912883,0.020880336217646574,0.013561730375916747,0.005587431879047878,-0.006502178490553931,0.01314589131067327,-0.010176689415684108,-0.01740686008900795,-0.0007784065641041894,-0.005130533416974703,-0.018439566345504154,0.004620566545069155,0.010746100590716106,0.019249338261476408,0.003816352575478845,-0.008357821699091241,0.004189304377012526,0.004166451143631107,-0.009878504882120456,-0.007930640631501402,0.0332985476586198,0.011858917503544517,-0.002459632109985334,0.009188863998848664,0.013875890312981295,-0.014300399199629379,-0.0011569232096280972,-0.01265512623391546,-0.008465582630641795,0.010465278452078751,0.020127887013338862,-0.011165711151771044,-0.002709317658256219,-0.005558553818721287,-9.055764323151058e-05,0.016544183722131702,0.029922554924468818,0.03926098702452713,0.0009302005365202525,0.011977269764530129,-0.002294319260309902,0.0034121530507958816,0.0022219197906697442,0.025894997265315325,-0.0026646537950888614,-0.01523811632264523,0.004001201730052679
2019-01-09,-0.02708194217909521,-0.0038356635903641764,0.014224064498735997,0.0005352652820104038,0.029070725076654865,0.0007601943079802238,-0.006844741668864913,-0.005018355611361934,0.015819471699703994,-0.0343964293906795,0.0010029050763083476,-0.006935374129426121,-0.002789776285124235,0.009822337085520362,0.01260267091222578,0.012217667612361685,-0.0015550849434989669,-0.007167494599101501,0.006540672890156094,0.003288114010093901,-0.011120909747128984,-0.003881633107966645,0.007958838251149049,0.005508960005967188,0.015096936270572984,0.008988857591241914,0.021405183748396922,-0.010775626518770802,0.00757971243175871,0.002781378010335996,0.039176302774935265,0.004000800048785919,0.007152172477948442,0.022181883110274428,-0.002725851102331755,-0.014688522043981026,0.0012658041592797243,0.005506891102329939,0.04851799185409604,0.0,0.001561150856223844,-0.011923050557854076,-0.025038592593122088,-0.003491910638859684,0.005565423944238885,0.007161357950385696,0.01708035995581726,-0.025617179161227653,0.016612065258985915,0.010541667720581455
2019-01-10,0.011649135952755907,0.007788120655858228,0.01410241125162249,-0.004038202732786189,-0.010274951799032268,0.010475728480414264,-0.004251778468255109,-0.003850083182399634,0.008335923701981883,-0.013172955731432904,-0.0011971290965758232,0.006156297848323014,0.001503187076251091,0.031535630177803184,-0.0010377140633194134,0.012977795034258303,-0.018242753107828778,-0.0027211739481647203,-0.003928908300011156,0.026661698939780976,-0.006129691699379338,-0.008298791146465857,0.0006719101749900339,-0.007220265362324046,-0.022636061594242293,0.005310425250370948,-0.0027584806502657395,-0.004999586576134424,-0.015217190272735498,0.004714463031264141,0.019320634163682515,0.009455442042616856,-0.013611601857276693,0.014500458264086406,0.010521162261846526,-0.01420932649051172,-0.009917251752208835,-0.0029302959143695587,-0.012835712093840438,0.0008186355679296646,-0.009291134836856008,0.007264055364078567,0.0025010025376781034,0.0008477468198647891,0.0012247188852926095,0.014325801261662026,0.014642376878972279,0.00024886947123046435,0.01079398755271652,-0.009927584939045766
2019-01-11,0.002643876398163504,-0.008185774882169816,0.0056633548468752,0.005214447229735414,0.00488816325928405,-0.0015974707764346795,-4.708422754202467e-05,-0.00017883162906757208,-0.00654383979452668,0.005052935670685437,0.0025544586726191513,-0.00596012553959733,-0.0032240088280852106,-0.010113779399617379,-0.004721986863644195,-0.0023621065372644327,-0.007280668322524926,0.004477839700162724,0.0016112644277916544,-0.00024590902752786247,-0.00696026459043564,0.009027711962298388,-0.009449776312147572,-0.00250645050568616,-0.03294624738741909,0.005575009991438422,0.01966034635271235,-0.0017299180703017896,0.0029884012784534954,-0.016653576269995193,-0.033344837330693634,-0.00725474838557159,-0.009665455079768384,-0.012657904155097063,-0.0006755617266485773,0.009725589006396347,-0.006666705232519889,-0.008569281307439674,0.005890387516531648,-0.009205977568263008,-0.0004499355178194525,-0.01056205686529081,-0.01298983707205181,-0.024658877206017452,0.0066725056835854266,-0.007684517712729304,-0.02977954731261143,-0.012650955382001316,0.013298845215748957,0.009015187522986743
2019-01-14,-0.02101130885077955,-0.007184608308834644,0.02286626780753686,-0.010779899781165047,-0.011013054020305958,-0.008044234814842805,-0.0004474107654767388,0.012097314279044421,-0.01049949234807169,-0.006991356592738748,0.0054100868089938395,0.0034241022220586077,-0.005829625653272011,0.016669241790703615,-0.0036190932834653895,-0.0013272571390117727,-0.0006757879343213753,-0.0030361440239613327,-0.004865163872798993,-0.03644062829275268,-0.011185804120081758,0.0014563272072588918,-0.0031133205077852936,-0.013831854799888584,-0.020739616346344386,0.026564283839534915,-0.003561343769083771,-0.017112354193871696,-0.009404745604301785,-0.02641157214238385,-0.0011560123696768656,-0.004613117429367007,0.011976402946699938,-0.003942274294894702,-0.016692491182643803,-0.008330462313459098,-0.009564345255462991,-0.0011390035196680289,-0.02924092027331776,-0.007792513725691991,0.014409661365545792,0.007522173219260781,-0.007089771496398272,-0.016029596697310702,-0.02806459662645796,-0.0018780359897010662,0.011579906762981452,0.001696007460216085,-0.016797412582181606,-0.050381081829221776
2019-01-15,0.0020199828664163506,0.028174480408904728,0.004940077976175122,0.012417314174028487,0.0021213584086141714,0.009843443109036672,0.021882302569400446,0.023073523331749664,0.018376543567110406,0.01995160314518631,0.022311175960638585,0.005842740264828398,0.007550447405106164,-0.005405198271177517,0.006185183431110191,0.007672852712608344,0.00220976696837668,0.011141324343309755,0.009589116806895094,-0.011673446804935938,0.015213463343616935,0.011334864895194119,0.014604473270903603,-0.001608420225565416,0.007485024212484836,0.034585312011510286,0.007616065442622701,0.028474193595997604,0.0013607217330959128,0.0052339615133541505,0.001473513686997848,0.0032383971847777912,-0.007254370726663499,0.004797844584647945,0.0017161015620496668,0.011781343788331417,-0.0002599691488401503,0.029511090336953063,0.006109311396540001,0.00415245294915166,0.003542795345094027,0.003740125802117028,0.008880646879077124,0.029640467396406953,0.03809691706342156,0.011216188586488882,0.016043950029341135,0.013426924428604325,0.007178208932133489,0.05372218501385897
